MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero
骨箭手,BoneArcher,8,0,38,0,2000,1200,7,0,1020,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneArcher,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骨箭手0,BoneArcher,8,0,38,0,2000,1200,7,0,1020,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneArcher0,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骷髅头（BoneBlademan,BoneBlademan,0,0,45,0,2500,1500,7,0,1280,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneBlademan,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骨头人0,BoneBlademan,0,0,45,0,2500,1500,7,0,1280,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneBlademan0,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骷髅兵,BoneSpearman,29,0,42,0,2000,1200,7,0,1150,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneSpearman,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
炮手0,BoneSpearman,29,0,42,0,2000,1200,7,0,1150,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneSpearman0,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舰长（BoneCaptain,BoneCaptain,0,0,49,0,1800,800,7,0,1350,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneCaptain,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骨队长0,BoneCaptain,0,0,49,0,1800,800,7,0,1350,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneCaptain0,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骷髅领主(BoneLord),BoneLord,30,0,60,10,1200,300,14,0,10000,FALSE,TRUE,FALSE,FALSE,PranjaIsland\PranjaStoneCave\BoneLord,30,30,30,30,45,85,0,0,0,0,20,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古代有毒的食尸鬼,ToxicGhoul,28,0,33,0,2200,1500,7,0,5000,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_ToxicGhoul,7,7,16,16,13,27,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的浪人食尸鬼,RoninGhoul,0,0,35,0,1800,1000,7,0,5000,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_RoninGhoul,7,7,16,16,15,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨箭手,BoneArcher,8,0,38,0,2000,1200,7,0,5100,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneArcher,8,8,16,16,10,25,0,0,0,0,15,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨质碎片（Ancient_BoneBlademan,BoneBlademan,0,0,45,0,2000,1000,7,0,5300,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneBlademan,8,8,16,16,20,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨矛手,BoneSpearman,29,0,42,0,2000,1200,7,0,5200,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneSpearman,8,8,16,16,18,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨质队长,BoneCaptain,0,0,49,0,1800,800,7,0,5400,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneCaptain,10,10,16,16,20,36,0,0,0,0,15,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨质领主,BoneLord,30,0,60,0,1200,300,7,0,15000,FALSE,TRUE,FALSE,FALSE,AncientCaves\Prajna\Ancient_BoneLord,31,31,31,31,46,86,0,0,0,0,20,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛头人,Minotaur,0,0,42,0,2000,1100,7,0,1380,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\Minotaur,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛头人0,Minotaur,0,0,42,0,2000,1100,7,0,1380,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\Minotaur0,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰牛头人,IceMinotaur,0,0,48,0,1900,1300,7,0,1480,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\IceMinotaur,11,11,15,15,22,35,0,0,0,0,15,15,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰牛头人0,IceMinotaur,0,0,48,0,1900,1300,7,0,1480,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\IceMinotaur0,11,11,15,15,22,35,0,0,0,0,15,15,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
电动牛头人,ElectricMinotaur,0,0,48,0,1700,1100,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\ElectricMinotaur,8,8,18,18,22,35,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
电动牛头人0,ElectricMinotaur,0,0,48,0,1700,1100,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\ElectricMinotaur0,8,8,18,18,22,35,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风之牛头人,WindMinotaur,0,0,48,0,1500,600,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\WindMinotaur,8,8,15,15,22,35,0,0,0,0,15,17,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风牛头人0,WindMinotaur,0,0,48,0,1500,600,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\WindMinotaur0,8,8,15,15,22,35,0,0,0,0,15,17,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
火牛头人,FireMinotaur,0,0,48,0,1900,1100,7,0,1520,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\FireMinotaur,8,8,15,15,22,37,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
火牛头人0,FireMinotaur,0,0,48,0,1900,1100,7,0,1520,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\FireMinotaur0,8,8,15,15,22,37,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
右护法,RightGuard,31,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\RightGuard,10,10,15,15,16,39,0,0,0,0,18,16,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RightGuard0,RightGuard,31,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\RightGuard0,10,10,15,15,16,39,0,0,0,0,18,16,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
左卫士,LeftGuard,32,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\LeftGuard,11,11,17,17,15,39,0,0,0,0,18,16,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
左卫门0,LeftGuard,32,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\LeftGuard0,11,11,17,17,15,39,0,0,0,0,18,16,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛头人国王,MinotaurKing,33,0,60,10,1000,300,7,0,15000,FALSE,TRUE,FALSE,FALSE,PranjaIsland\PranjaTemple\MinotaurKing,35,35,35,35,40,100,70,80,0,0,22,22,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
斧头王,AxeOma,0,0,54,0,1700,900,7,0,4500,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\AxeOma0,18,18,20,20,42,64,0,0,0,0,15,16,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
斧头Oma0,AxeOma,0,0,54,0,1700,900,7,0,4500,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\AxeOma0,18,18,20,20,42,64,0,0,0,0,15,16,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑士Oma,SwordOma,0,0,54,0,1600,900,7,0,4400,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\SwordOma,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑Oma0,SwordOma,0,0,54,0,1600,900,7,0,4400,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\SwordOma0,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弓箭手,CrossbowOma,8,0,58,0,1800,1000,7,0,4000,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\CrossbowOma,15,15,18,18,27,44,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弓箭手Oma0,CrossbowOma,8,0,58,0,1800,1000,7,0,4000,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\CrossbowOma0,15,15,18,18,27,44,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
翼人Oma,WingedOma,0,0,58,0,1800,500,7,0,4700,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\WingedOma,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
翼人Oma0,WingedOma,0,0,58,0,1800,500,7,0,4700,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\WingedOma0,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
扇子,FlailOma,0,0,57,0,1400,800,7,0,5100,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\FlailOma,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
裂缝Oma0,FlailOma,0,0,57,0,1400,800,7,0,5100,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\FlailOma0,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥马卫士,OmaGuard,0,0,57,0,1400,800,7,0,4900,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\OmaGuard,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OmaGuard0,OmaGuard,0,0,57,0,1400,800,7,0,4900,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\OmaGuard0,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阴魔节点,YinDevilNode,42,0,60,0,1800,5000,7,0,2000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\YinDevilNode,18,18,20,20,30,47,0,0,0,0,15,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阳魔节点,YangDevilNode,42,0,60,0,1800,5000,7,0,2200,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\YangDevilNode,20,20,18,18,33,49,0,0,0,0,15,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥马王,OmaKing,43,0,60,10,1000,700,7,0,32000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\OmaKing,40,40,45,45,60,120,1,100,0,0,20,20,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥马王精神,OmaKing,0,0,60,10,1000,300,7,0,32000,FALSE,TRUE,FALSE,FALSE,BichonProvince\OmaCave\OmaKingSpirit,40,40,45,45,60,120,0,0,0,0,25,25,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶的米尔,EvilMir,52,0,99,10,3000,800,14,0,32000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\EvilMir\EvilMir,80,80,80,80,70,150,70,150,0,0,25,30,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,EvilMirBody,53,0,99,0,3000,800,14,0,10,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\EvilMir\00,100,100,100,100,100,200,50,0,0,0,30,30,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
米尔雕像,DragonStatue,54,0,99,5,4000,800,7,0,1000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\EvilMir\MirStatue,20,20,15,15,10,50,10,50,0,0,30,30,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
锤子,ManectricHammer,0,0,50,0,1500,1800,10,0,8100,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricHammer,12,12,14,14,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
俱乐部,ManectricClub,0,0,50,0,1500,1800,10,0,8100,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricClub,12,12,14,14,20,50,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
爪子,ManectricClaw,0,0,50,0,1500,1000,10,0,8500,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricClaw,10,10,15,15,18,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杖,ManectricStaff,0,0,50,0,1500,1000,10,0,8500,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\,12,12,16,16,19,56,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奴隶,ManectricSlave,0,0,50,0,1800,1500,10,0,7800,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricSlave,10,10,15,15,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔1,DarkGhost,0,0,50,0,1800,1500,10,0,7800,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\Demon1,12,12,16,16,18,56,0,0,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔2,ChaosGhost,0,0,50,0,1800,1500,10,0,7800,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\Demon2,10,10,16,16,18,55,0,0,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之城,ManectricBlest,0,0,50,0,1800,1500,10,0,9300,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricBlest,12,12,16,16,25,65,0,0,0,0,18,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之王,ManectricKing,0,0,60,0,1500,2000,14,0,20000,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricKing,50,50,70,70,60,162,0,0,0,0,18,17,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻之门,Blank2,0,0,50,0,1000,2000,10,0,20000,TRUE,TRUE,FALSE,FALSE,,20,20,30,30,20,50,0,0,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰雪之门,IcePillar,0,0,50,0,1000,5000,10,0,20000,TRUE,TRUE,FALSE,FALSE,,20,20,30,30,20,55,0,0,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恐怖的利基尔,GhastlyLeecher,0,0,90,0,1000,1200,10,0,10500,TRUE,TRUE,FALSE,FALSE,,16,16,16,16,24,40,0,0,0,0,10,10,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
变异的蚯蚓,MutatedManworm,0,0,90,0,1000,1000,10,0,10500,TRUE,TRUE,FALSE,FALSE,,18,18,18,18,28,55,0,0,0,0,15,15,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
疯狂蠕虫,CrazyManworm,0,0,90,0,1000,1000,10,0,11000,TRUE,TRUE,FALSE,FALSE,,19,19,19,19,36,60,0,0,0,0,10,10,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青色的哈斯特（CyananoGhast,CyanoGhast,0,0,90,0,950,1100,10,0,11000,TRUE,TRUE,TRUE,FALSE,,18,18,18,18,26,45,0,0,0,0,10,10,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梦之旅者（DreamDevourer,DreamDevourer,0,0,100,0,500,800,14,0,13550,TRUE,TRUE,TRUE,FALSE,,28,28,31,31,105,127,0,0,0,0,15,15,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑暗破坏者,DarkDevourer,0,0,100,0,500,800,14,0,14250,TRUE,TRUE,TRUE,FALSE,,28,28,31,31,105,127,0,0,0,0,15,15,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱杀手,HellSlasher,0,0,60,0,1000,1800,10,0,10500,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\HellSlasher,13,13,17,17,11,28,0,0,0,0,18,17,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱海盗,HellPirate,0,0,60,0,1000,1800,10,0,11000,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\HellPirate,14,14,17,17,11,27,0,0,0,0,18,17,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
