MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero,
IceMinotaur,IceMinotaur,0,0,48,0,1900,1300,7,0,1480,True,True,True,False,PranjaIsland\PranjaTemple\IceMinotaur,11,11,15,15,22,35,0,0,0,0,15,15,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IceMinotaur0,IceMinotaur,0,0,48,0,1900,1300,7,0,1480,True,True,True,False,PranjaIsland\PranjaTemple\IceMinotaur0,11,11,15,15,22,35,0,0,0,0,15,15,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ElectricMinotaur,ElectricMinotaur,0,0,48,0,1700,1100,7,0,1450,True,True,True,False,PranjaIsland\PranjaTemple\ElectricMinotaur,8,8,18,18,22,35,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ElectricMinotaur0,ElectricMinotaur,0,0,48,0,1700,1100,7,0,1450,True,True,True,False,PranjaIsland\PranjaTemple\ElectricMinotaur0,8,8,18,18,22,35,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WindMinotaur,WindMinotaur,0,0,48,0,1500,600,7,0,1450,True,True,True,False,PranjaIsland\PranjaTemple\WindMinotaur,8,8,15,15,22,35,0,0,0,0,15,17,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WindMinotaur0,WindMinotaur,0,0,48,0,1500,600,7,0,1450,True,True,True,False,PranjaIsland\PranjaTemple\WindMinotaur0,8,8,15,15,22,35,0,0,0,0,15,17,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FireMinotaur,FireMinotaur,0,0,48,0,1900,1100,7,0,1520,True,True,True,False,PranjaIsland\PranjaTemple\FireMinotaur,8,8,15,15,22,37,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FireMinotaur0,FireMinotaur,0,0,48,0,1900,1100,7,0,1520,True,True,True,False,PranjaIsland\PranjaTemple\FireMinotaur0,8,8,15,15,22,37,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RightGuard,RightGuard,31,0,49,0,1800,1000,7,0,1700,True,True,True,False,PranjaIsland\PranjaTemple\RightGuard,10,10,15,15,16,39,0,0,0,0,18,16,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RightGuard0,RightGuard,31,0,49,0,1800,1000,7,0,1700,True,True,True,False,PranjaIsland\PranjaTemple\RightGuard0,10,10,15,15,16,39,0,0,0,0,18,16,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LeftGuard,LeftGuard,32,0,49,0,1800,1000,7,0,1700,True,True,True,False,PranjaIsland\PranjaTemple\LeftGuard,11,11,17,17,15,39,0,0,0,0,18,16,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LeftGuard0,LeftGuard,32,0,49,0,1800,1000,7,0,1700,True,True,True,False,PranjaIsland\PranjaTemple\LeftGuard0,11,11,17,17,15,39,0,0,0,0,18,16,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MinotaurKing,MinotaurKing,33,0,60,10,1000,300,7,0,15000,False,True,False,False,PranjaIsland\PranjaTemple\MinotaurKing,35,35,35,35,40,100,70,80,0,0,22,22,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AxeOma,AxeOma,0,0,54,0,1700,900,7,0,4500,True,True,False,False,PastBichon\OmaValley\AxeOma0,18,18,20,20,42,64,0,0,0,0,15,16,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AxeOma0,AxeOma,0,0,54,0,1700,900,7,0,4500,True,True,False,False,PastBichon\OmaValley\AxeOma0,18,18,20,20,42,64,0,0,0,0,15,16,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SwordOma,SwordOma,0,0,54,0,1600,900,7,0,4400,True,True,False,False,PastBichon\OmaValley\SwordOma,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SwordOma0,SwordOma,0,0,54,0,1600,900,7,0,4400,True,True,False,False,PastBichon\OmaValley\SwordOma0,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CrossbowOma,CrossbowOma,8,0,58,0,1800,1000,7,0,4000,True,True,False,False,PastBichon\OmaValley\CrossbowOma,15,15,18,18,27,44,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CrossbowOma0,CrossbowOma,8,0,58,0,1800,1000,7,0,4000,True,True,False,False,PastBichon\OmaValley\CrossbowOma0,15,15,18,18,27,44,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WingedOma,WingedOma,0,0,58,0,1800,500,7,0,4700,True,True,False,False,PastBichon\OmaValley\WingedOma,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WingedOma0,WingedOma,0,0,58,0,1800,500,7,0,4700,True,True,False,False,PastBichon\OmaValley\WingedOma0,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FlailOma,FlailOma,0,0,57,0,1400,800,7,0,5100,True,True,False,False,PastBichon\OmaValley\FlailOma,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FlailOma0,FlailOma,0,0,57,0,1400,800,7,0,5100,True,True,False,False,PastBichon\OmaValley\FlailOma0,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OmaGuard,OmaGuard,0,0,57,0,1400,800,7,0,4900,True,True,False,False,PastBichon\OmaValley\OmaGuard,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OmaGuard0,OmaGuard,0,0,57,0,1400,800,7,0,4900,True,True,False,False,PastBichon\OmaValley\OmaGuard0,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
YinDevilNode,YinDevilNode,42,0,60,0,1800,5000,7,0,2000,False,True,False,False,PastBichon\OmaValley\YinDevilNode,18,18,20,20,30,47,0,0,0,0,15,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
YangDevilNode,YangDevilNode,42,0,60,0,1800,5000,7,0,2200,False,True,False,False,PastBichon\OmaValley\YangDevilNode,20,20,18,18,33,49,0,0,0,0,15,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OmaKing,OmaKing,43,0,60,10,1000,700,7,0,32000,False,True,False,False,PastBichon\OmaValley\OmaKing,40,40,45,45,60,120,1,100,0,0,20,20,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OmaKingSpirit,OmaKing,0,0,60,10,1000,300,7,0,32000,False,True,False,False,BichonProvince\OmaCave\OmaKingSpirit,40,40,45,45,60,120,0,0,0,0,25,25,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EvilMir,EvilMir,52,0,99,10,3000,800,14,0,32000,False,True,False,False,PastBichon\OmaValley\EvilMir\EvilMir,80,80,80,80,70,150,70,150,0,0,25,30,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00,EvilMirBody,53,0,99,0,3000,800,14,0,10,False,True,False,False,PastBichon\OmaValley\EvilMir\00,100,100,100,100,100,200,50,0,0,0,30,30,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MirStatue,DragonStatue,54,0,99,5,4000,800,7,0,1000,False,True,False,False,PastBichon\OmaValley\EvilMir\MirStatue,20,20,15,15,10,50,10,50,0,0,30,30,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ManectricHammer,ManectricHammer,0,0,50,0,1500,1800,10,0,8100,True,True,False,False,Unused\IceHell\ManectricHammer,12,12,14,14,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ManectricClub,ManectricClub,0,0,50,0,1500,1800,10,0,8100,True,True,False,False,Unused\IceHell\ManectricClub,12,12,14,14,20,50,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ManectricClaw,ManectricClaw,0,0,50,0,1500,1000,10,0,8500,True,True,False,False,Unused\IceHell\ManectricClaw,10,10,15,15,18,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ManectricStaff,ManectricStaff,0,0,50,0,1500,1000,10,0,8500,True,True,False,False,Unused\IceHell\,12,12,16,16,19,56,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ManectricSlave,ManectricSlave,0,0,50,0,1800,1500,10,0,7800,True,True,False,False,Unused\IceHell\ManectricSlave,10,10,15,15,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Demon1,DarkGhost,0,0,50,0,1800,1500,10,0,7800,True,True,True,False,WasteLand\HellCavern\Demon1,12,12,16,16,18,56,0,0,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Demon2,ChaosGhost,0,0,50,0,1800,1500,10,0,7800,True,True,True,False,WasteLand\HellCavern\Demon2,10,10,16,16,18,55,0,0,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ManectricBlest,ManectricBlest,0,0,50,0,1800,1500,10,0,9300,True,True,False,False,Unused\IceHell\ManectricBlest,12,12,16,16,25,65,0,0,0,0,18,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ManectricKing,ManectricKing,0,0,60,0,1500,2000,14,0,20000,True,True,False,False,Unused\IceHell\ManectricKing,50,50,70,70,60,162,0,0,0,0,18,17,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenDoor,Blank2,0,0,50,0,1000,2000,10,0,20000,True,True,False,False,,20,20,30,30,20,50,0,0,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IcePilar,IcePillar,0,0,50,0,1000,5000,10,0,20000,True,True,False,False,,20,20,30,30,20,55,0,0,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GhastlyLeecher,GhastlyLeecher,0,0,90,0,1000,1200,10,0,10500,True,True,False,False,,16,16,16,16,24,40,0,0,0,0,10,10,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MutatedManworm,MutatedManworm,0,0,90,0,1000,1000,10,0,10500,True,True,False,False,,18,18,18,18,28,55,0,0,0,0,15,15,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CrazyManworm,CrazyManworm,0,0,90,0,1000,1000,10,0,11000,True,True,False,False,,19,19,19,19,36,60,0,0,0,0,10,10,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CyanoGhast,CyanoGhast,0,0,90,0,950,1100,10,0,11000,True,True,True,False,,18,18,18,18,26,45,0,0,0,0,10,10,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DreamDevourer,DreamDevourer,0,0,100,0,500,800,14,0,13550,True,True,True,False,,28,28,31,31,105,127,0,0,0,0,15,15,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DarkDevourer,DarkDevourer,0,0,100,0,500,800,14,0,14250,True,True,True,False,,28,28,31,31,105,127,0,0,0,0,15,15,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellSlasher,HellSlasher,0,0,60,0,1000,1800,10,0,10500,True,True,True,False,WasteLand\HellCavern\HellSlasher,13,13,17,17,11,28,0,0,0,0,18,17,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellPirate,HellPirate,0,0,60,0,1000,1800,10,0,11000,True,True,True,False,WasteLand\HellCavern\HellPirate,14,14,17,17,11,27,0,0,0,0,18,17,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellCannibal,HellCannibal,0,0,60,0,1000,1800,10,0,11000,True,True,True,False,WasteLand\HellCavern\HellCannibal,14,14,20,20,11,27,0,0,0,0,18,17,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellBolt,HellBolt,0,0,60,0,2500,1000,10,0,10500,True,True,True,False,WasteLand\HellCavern\HellBolt,13,13,17,17,11,28,0,0,0,0,18,17,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WitchDoctor,WitchDoctor,0,0,60,0,2500,1000,10,0,11000,True,True,False,False,WasteLand\HellCavern\WitchDoctor,14,14,17,17,11,27,0,0,0,0,18,17,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CaveWitch,WitchDoctor,0,0,60,0,2000,1800,14,0,31500,True,True,False,False,WasteLand\HellCavern\CaveWitch,40,40,63,63,73,120,0,0,0,0,18,17,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellKeeper,HellKeeper,79,0,60,0,200,1800,14,0,25000,True,True,False,False,WasteLand\HellCavern\HellKeeper,20,20,32,32,42,60,0,0,0,0,18,17,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MubZombie,MudZombie,0,0,60,0,1700,1200,7,0,5200,True,True,False,False,Unused\DeadForest\MubZombie,18,18,33,33,25,60,0,0,0,0,21,19,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenZombie,FrozenZombie,0,0,60,0,1650,1150,7,0,5400,True,True,False,False,,20,20,34,34,20,50,0,0,0,0,22,20,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DemonWolf,DemonWolf,0,0,60,0,1300,1300,7,0,4600,True,True,False,False,,23,23,38,38,10,65,0,0,0,0,20,22,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
UndeadWolf,UndeadWolf,0,0,60,0,1570,1600,7,0,5000,True,True,True,False,,15,15,36,36,25,58,30,0,0,0,19,19,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WhiteMammoth,WhiteMammoth,0,0,60,0,1450,1500,7,0,6450,True,True,False,False,,25,25,32,32,15,40,0,0,0,0,21,21,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DarkBeast,DarkBeast,0,0,60,0,1500,1350,7,0,6000,True,True,False,False,,18,18,29,29,19,45,0,0,0,0,19,17,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LightBeast,LightBeast,0,0,60,0,1700,1200,7,0,6100,True,True,False,False,,20,20,30,30,16,43,0,0,0,0,19,20,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BloodBaboon,BloodBaboon,0,0,60,0,1450,1300,7,0,5200,True,True,False,False,,17,17,28,28,30,40,0,0,0,0,24,23,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HardenRhino,HardenRhino,0,0,60,0,1100,1100,7,0,6400,True,True,False,False,,25,25,33,33,10,40,0,0,0,0,20,22,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DeathCrawler,DeathCrawler,0,0,60,0,1200,800,7,0,5100,True,True,True,False,,7,7,18,18,15,30,0,0,0,0,20,18,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BurningZombie,BurningZombie,0,0,60,0,1500,1200,7,0,5200,True,True,True,False,Unused\DeadForest\BurningZombie,24,24,30,30,25,60,0,0,0,0,20,17,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AncBringer,AncientBringer,0,0,100,0,2500,1000,7,0,36000,False,True,False,False,Unused\AntCave\AncBringer,35,35,70,70,40,140,0,0,0,0,25,23,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BeastKing,AncientBringer,0,0,100,0,2500,1000,7,0,40000,False,True,False,False,,35,35,70,70,50,150,0,0,0,0,25,25,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hydra,WaterDragon,181,0,0,0,1800,1500,7,0,9000,True,True,False,False,,10,15,10,10,22,50,22,50,0,0,16,14,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SmallDrake,BlackTortoise,182,0,0,0,1800,1500,7,0,9500,True,True,False,False,,15,15,8,8,30,50,0,0,0,0,16,14,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Manticore,Manticore,0,0,0,0,1800,1500,7,0,9400,True,True,False,False,,8,8,14,14,25,45,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
KeelWarrior,DragonWarrior,0,0,0,0,1800,1500,7,0,9500,True,True,False,False,,10,10,15,15,25,60,0,0,0,0,16,14,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
KeelArcher,DragonArcher,0,0,0,0,1800,1500,7,0,9700,True,True,False,False,,8,8,15,15,15,55,0,10,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SandStorm,ArcherGuard3,0,0,0,0,1800,1500,7,0,9100,True,True,False,False,,10,10,15,15,20,55,0,0,0,0,16,14,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lamia,Kirin,186,0,0,0,1800,1500,7,0,49000,True,True,False,False,,25,25,15,15,55,125,0,0,0,0,16,14,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
